rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
145,"spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq","Charlie Puth","Cheating on You","Artist Partner",13,137,63,"306132"
146,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,146,100,"304920"
147,"spotify:track:6FIEuf1JIzmCtach0gXpeG","Up Dharma Down","Tadhana","Viva Records",28,141,279,"304365"
148,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",80,149,104,"303360"
149,"spotify:track:4y5bvROuBDPr5fuwXbIBZR","Taylor Swift","Paper Rings","Taylor Swift",30,150,29,"300765"
150,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",2,142,62,"298193"
151,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",151,-1,1,"297622"
152,"spotify:track:1Hu42ZLWG9dHaVOPiWyEmE","Maximillian","Beautiful Scars","Universal Music A/S",1,175,107,"294231"
153,"spotify:track:2GThBgzZoZfz0lx1JjBwfe","New West","Those Eyes","199x",151,151,5,"293626"
154,"spotify:track:5elW2CKSoqjYoJ32AGDxf1","ENHYPEN","Polaroid Love","BELIFT LAB",15,140,28,"291035"
155,"spotify:track:65sEZZaxTjLMD8vNgPoMz5","Magnus Haven","Imahe","Warner Music Philippines",1,153,149,"290807"
156,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",54,156,131,"290402"
157,"spotify:track:0PQ84nbR1Owkr7RtGBmZI7","Arthur Miguel","Crazier","Warner Music Philippines",39,158,54,"289448"
158,"spotify:track:69xohKu8C1fsflYAiSNbwM","BTS","Run BTS","BIGHIT MUSIC",12,131,6,"289318"
159,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",4,166,91,"289255"
160,"spotify:track:7BqBn9nzAq8spo5e7cZ0dJ","Bruno Mars","Just the Way You Are","Atlantic Records",53,157,238,"288475"
161,"spotify:track:573EXMFHsEKPRSy08G91Sr","Katharine McPhee, Jason Reeves","Terrified","KATHARINE MCPHEE",105,179,91,"288280"
162,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",24,154,45,"287524"
163,"spotify:track:1NUw61RX4Wtmxw7CLiP4kP","Moira Dela Torre","Paubaya","Star Music",1,152,80,"287189"
164,"spotify:track:2v6jmF6VQWS96x6tSg05IC","Arthur Nery","TAKE ALL THE LOVE","Viva Records",65,162,31,"285636"
165,"spotify:track:3QwiidVHfeE9y5jl4n2MTC","SEVENTEEN","_WORLD","PLEDIS Entertainment",165,-1,1,"283986"
166,"spotify:track:2bOIWTTDL1XmHcaPWaCdek","Ric Segreto","Don't Know What to Say - Don't Know What to Do","Vicor Music Corporation",163,163,8,"283735"
167,"spotify:track:2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","2002","Atlantic Records UK",4,159,222,"283171"
168,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",43,174,44,"282127"
169,"spotify:track:70XnKsO3UnIT4FnEwChQXx","j-hope","= (Equal Sign)","BIGHIT MUSIC",169,-1,1,"281545"
170,"spotify:track:2j1Es5qEl4pD8GEe2WsYgP","SEVENTEEN","Darl+ing","PLEDIS Entertainment",36,-1,7,"281327"
171,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",171,185,3,"279790"
172,"spotify:track:1pi3VCMlGVaXvrjlVOkBPN","Music Hero","KLWKN","Tape Inc.",6,145,113,"279522"
173,"spotify:track:6084YrOaMYkSSlPxDmzKGV","Alisson Shore, Kiyo","Urong Sulong","LABRYNTH",81,161,115,"278912"
174,"spotify:track:0Ryd8975WihbObpp5cPW1t","Ariana Grande, Social House","boyfriend (with Social House)","Republic Records",13,170,25,"278792"
175,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",22,200,95,"278515"
176,"spotify:track:1Ov37jtRQ2YNAe8HzfczkL","Taylor Swift","Wildest Dreams (Taylor's Version)","Taylor Swift",12,177,43,"276036"
177,"spotify:track:4Yp8lnGcIde2SWAqrMM3v9","The Itchyworms","Akin Ka Na Lang","Universal Records",97,172,23,"275890"
178,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",9,168,67,"273683"
179,"spotify:track:5nMKJJ5Rl6X1yn58aVeICO","December Avenue","Bulong","Tower of Doom Music",8,169,131,"273389"
180,"spotify:track:135ggzbjOogZ75IQ0LQi8r","Eraserheads","Ang Huling El Bimbo","Musiko",43,181,279,"273045"
181,"spotify:track:3vGkyQlCw8LklNip0ZUELC","Join The Club","Nobela","Universal Music Philippines Inc.",31,196,126,"272356"
182,"spotify:track:0VE4kBnHJUgtMf0dy6DRmW","Taylor Swift","Getaway Car","Big Machine Records, LLC",163,188,7,"271725"
183,"spotify:track:6wBpO4Xc4YgShnENGSFA1M","LE SSERAFIM","Sour Grapes","SOURCE MUSIC",183,198,2,"270882"
184,"spotify:track:0SzvXb3BAWgTHACbIXGNPa","Kamikazee","Halik","Universal Records",118,189,47,"267678"
185,"spotify:track:68EkhVWIeULhHxcbi1QhzK","AJR","World's Smallest Violin","Black Butter",164,164,2,"267149"
186,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",85,171,199,"266984"
187,"spotify:track:1tC2PLqLeJXt0VlgOYpc6m","Munimuni","Bawat Piyesa","Marilag Records and Productions Co.",176,195,10,"266783"
188,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",7,187,91,"262956"
189,"spotify:track:2Mo4pOpCYXOu33856sMQLh","Ben&Ben","Make It With You","Star Music",1,182,136,"262727"
190,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",5,192,136,"262497"
191,"spotify:track:4j5ffIFh7bFT7GZciP1TCy","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)","Warner Music Nashville",2,180,146,"262289"
192,"spotify:track:5UhpceEr5XmbVwyoIUIRnh","Orange & Lemons","Hanggang Kailan - Umuwi Ka Na Baby","Universal Records",48,194,181,"261722"
193,"spotify:track:6jjYDGxVJsWS0a5wlVF5vS","BTS","Butter","BIGHIT MUSIC",1,176,61,"261607"
194,"spotify:track:09mEdoA6zrmBPgTEN5qXmN","The Weeknd","Call Out My Name","Universal Republic Records",16,-1,12,"261212"
195,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",155,-1,2,"261149"
196,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",184,184,2,"260566"
197,"spotify:track:3nqqDo8CcCLke3ZoTgiOKf","The Script","The Man Who Can't Be Moved","Epic/Phonogenic",99,191,125,"259294"
198,"spotify:track:5SCueETKJMI9LrMjrvlbjf","NAYEON, Wonstein","LOVE COUNTDOWN (Feat. Wonstein)","Republic Records – NAYEON (TWICE)",47,155,4,"256884"
199,"spotify:track:5ZpSUdy5wL5Hvwsqz6JCAt","Stephen Speaks","Passenger Seat","Rippley Records",75,183,73,"256404"
200,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",2,186,70,"255717"
