rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
38,"spotify:track:3PgjBOoA5OytNGkglObpOd","Ben&Ben","Sa Susunod na Habang Buhay","Sony Music Entertainment",2,36,124,"774532"
39,"spotify:track:10SRMwb9EuVS1K9rYsBfHQ","BTS","Yet To Come","BIGHIT MUSIC",3,28,5,"755738"
40,"spotify:track:0EA8jl8Wje9ALRKC8Qlzyt","Arthur Nery, Jason Dhakal","Happy w u","Viva Records",21,38,52,"745736"
41,"spotify:track:0HZ3OUVrGHxttD2EuHqRm3","Hale","The Day You Said Goodnight","PolyEast Records",41,44,201,"736763"
42,"spotify:track:3pCt2wRdBDa2kCisIdHWgF","Pamungkas","To the Bone","Mas Pam Records",5,41,58,"735573"
43,"spotify:track:2oupN96VwNrbONyMtTWGjH","Nik Makino, Flow G","MOON","Kino Sound",43,56,6,"733320"
44,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",20,43,25,"729046"
45,"spotify:track:152sJgmftB46Q6IsDTUDLN","Sam Concepcion","Diwata (Miss Universe Philippines 2021)","Old School Records",7,42,21,"722503"
46,"spotify:track:5enxwA8aAbwZbf5qCHORXi","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift",1,49,35,"719195"
47,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",20,45,55,"704892"
48,"spotify:track:4IaxDf2FixiQXq0mW7key9","Jessi","ZOOM","P NATION",8,40,13,"701594"
49,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",48,48,6,"693285"
50,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",50,51,13,"665630"
51,"spotify:track:5F1ZmucV0uJY14y2dYKePa","Joji","Sanctuary","88rising Music/Warner Records",17,46,120,"662638"
52,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",52,52,46,"622640"
53,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",29,54,8,"607696"
54,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",54,57,8,"588422"
55,"spotify:track:0wHFktze2PHC5jDt3B17DC","Jack Harlow","First Class","Generation Now/Atlantic",29,53,14,"586332"
56,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",9,64,35,"586232"
57,"spotify:track:0xaKCWpX4CBSqwh7CQa4EG","Al James","PSG","Al James",9,50,26,"578588"
58,"spotify:track:5TTXEcfsYLh6fTarLaevTi","NIKI","lowkey","88rising Music",26,63,130,"566196"
59,"spotify:track:3WUEs51GpcvlgU7lehLgLh","Ben&Ben","Kathang Isip","Warner Music Philippines",2,55,239,"565917"
60,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",4,59,60,"555635"
61,"spotify:track:6wdCelHrPh7UfliNjwRTUv","Ben&Ben","Leaves","Warner Music Philippines",40,60,233,"551607"
62,"spotify:track:0mL82sxCRjrs3br407IdJh","The Weeknd","Is There Someone Else?","XO / Republic Records",52,62,11,"550824"
63,"spotify:track:4rG3h1QwgjSSWz8EIjCFrm","Ben&Ben","Araw-Araw","Sony Music Entertainment",23,58,148,"550737"
64,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,61,53,"522717"
65,"spotify:track:2q3LzfknBzye3xXjgiJBjS","Gatton, Brooke Young","When Scars Become Art","Gatton",19,69,24,"499174"
66,"spotify:track:3sqrvkNC6IPTIXvvbx9Arw","Taylor Swift","Enchanted","Big Machine Records, LLC",12,72,36,"495872"
67,"spotify:track:3ueq4reab02CypseErxvwS","South Border","Rainbow","PolyEast Records",53,70,290,"492913"
68,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",3,68,67,"489513"
69,"spotify:track:2xCkiGqGMkAIg6fQTag51C","Unique Salonga","Sino","O/C Records",69,83,48,"480152"
70,"spotify:track:092cPwFlwBXdB3QF3X469W","Arthur Nery","Binhi","O/C Records",13,67,69,"477712"
71,"spotify:track:663vZfMh88Uo2bfTx6wiE4","Janine Teñoso, Arthur Nery","Pelikula","Viva Records",32,66,52,"476433"
72,"spotify:track:0dcnrLo8s1rhjm8euGjI4n","TREASURE","DARARI","YG Entertainment",8,74,21,"471057"
73,"spotify:track:267RumTt5KeLBGl2KWxBL0","TJ Monterde","Dating Tayo","PolyEast Records",28,71,97,"470536"
74,"spotify:track:4mzP5mHkRvGxdhdGdAH7EJ","Zack Tabudlo","Give Me Your Forever","Universal Music Philippines Inc.",21,65,37,"468457"
75,"spotify:track:3vZk7OAUjMtVDNC852aNqi","NIKI","Oceans & Engines","88rising Music",75,-1,1,"465344"
76,"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Taylor Swift","Lover","Taylor Swift",1,78,91,"460386"
77,"spotify:track:3OpGUlDmRUXh0NkIYWoIlD","Parokya Ni Edgar","Your Song","Universal Records",34,80,253,"458010"
78,"spotify:track:6PRy17C5LiiN7VCLS6IA98","ENHYPEN","Future Perfect (Pass the MIC)","BELIFT LAB",78,98,2,"449719"
79,"spotify:track:24ngpWhBOxKJtIPnzSNX8c","December Avenue","Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","Tower of Doom Music",12,75,144,"449486"
80,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",10,81,41,"447194"
81,"spotify:track:3Eb5sztvEMa0Mqnb8DUAlU","IV Of Spades","Come Inside Of My Heart","Warner Music Philippines",81,96,68,"444817"
82,"spotify:track:2VeGifKR8RbINCfWcRb5qH","Cliff, Yden","Sunsets With You","Warner Music Philippines",60,76,12,"444180"
83,"spotify:track:4qu63nuBpdn0qHUHuObEj1","Marshmello, Jonas Brothers","Leave Before You Love Me (with Jonas Brothers)","Republic Records",37,82,31,"444090"
84,"spotify:track:2v5VIWMjZxeiG52KckiXxS","Silent Sanctuary","Ikaw Lamang","Universal Records",48,79,134,"443978"
85,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",2,77,39,"436649"
86,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,84,79,"435592"
87,"spotify:track:2WTHLEVjfefbGoW7F3dXIg","aespa","Girls","Warner Records",87,-1,1,"435186"
88,"spotify:track:22bPsP2jCgbLUvh82U0Z3M","Taylor Swift","The Way I Loved You (Taylor’s Version)","Taylor Swift",17,103,7,"427984"
89,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",23,87,52,"418081"
90,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Big Machine Records, LLC",85,90,96,"416382"
91,"spotify:track:1t7AA4xxqEseapeIJCiQ5l","APO Hiking Society","When I Met You","Universal Records",49,93,69,"406173"
92,"spotify:track:5O2P9iiztwhomNh8xkR9lJ","One Direction","Night Changes","Syco Music",92,92,56,"405740"
93,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",16,85,15,"400355"
94,"spotify:track:4mc3rUoMwwiNTHA4al9nNd","Lola Amour","Fallen","Warner Music Philippines",94,152,2,"396328"
95,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",15,91,50,"393080"
96,"spotify:track:0UHB9METy4VCXNgkcGqHqS","Rihanna","Kiss It Better","Roc Nation / Rihanna",74,89,11,"391504"
97,"spotify:track:2MJz8BxxMsERULatmBikDH","Pink Sweat$","At My Worst","Atlantic Records",1,94,97,"390906"
98,"spotify:track:4u8RkgV6P4TLi89SmlUtv8","IV Of Spades","Mundo","Warner Music Philippines",1,99,231,"385290"
99,"spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ","Beyoncé","BREAK MY SOUL","Parkwood Entertainment/Columbia",85,88,3,"382259"
100,"spotify:track:4XKXphKH76W4zNpkgFS5o2","j-hope","MORE","BIGHIT MUSIC",47,47,2,"382024"
101,"spotify:track:5l9g7py8RCblcvbZgGQgSd","Ben&Ben","Pagtingin","Sony Music Entertainment",2,97,167,"380683"
102,"spotify:track:04qDUASuSfVp6fktfsxVej","Caleb Santos, Viva Music Publishing Inc.","I Need You More Today","Viva Records Corporation",89,104,121,"379818"
103,"spotify:track:4JSDhJVmo2UqdF7nxbyenn","Hale","Kung Wala Ka","Polyeast",47,102,275,"373357"
104,"spotify:track:7mFj0LlWtEJaEigguaWqYh","Megan Thee Stallion, Dua Lipa","Sweetest Pie","300 Entertainment",83,105,15,"364489"
105,"spotify:track:1oFAF1hdPOickyHgbuRjyX","The Weeknd, Ariana Grande","Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","XO / Republic Records",11,114,64,"362023"
106,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",1,100,42,"359902"
107,"spotify:track:2IAR0DziHCjSu16gR4ihvy","Bruno Major","Nothing","Bruno Major",20,112,37,"357854"
108,"spotify:track:1XGmzt0PVuFgQYYnV2It7A","Maroon 5, Wiz Khalifa","Payphone","Interscope Records*",9,95,36,"357497"
109,"spotify:track:1yDiru08Q6omDOGkZMPnei","Ben&Ben","Maybe The Night","Warner Music Philippines",1,106,233,"354906"
110,"spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl","LANY","Malibu Nights","Polydor Records",2,110,197,"349849"
111,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",13,109,103,"348986"
112,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",31,108,50,"348902"
113,"spotify:track:4Yxc55NX3tAXC2mHRAhtcW","Olivia Rodrigo, Disney","All I Want - From ""High School Musical: The Musical: The Series""","Walt Disney Records",113,132,23,"348832"
114,"spotify:track:2tGvwE8GcFKwNdAXMnlbfl","Olivia Rodrigo","happier","Olivia Rodrigo PS",5,111,60,"348432"
115,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",1,116,114,"348090"
116,"spotify:track:2aTKrdenCq5qBOoJPFdn4P","Jamie Miller","Here's Your Perfect","Atlantic Records",2,120,57,"344693"
117,"spotify:track:4VoJCUgNmnqG2qF0peDBkw","Stephen Speaks","Out of My League","Rippley Records",72,127,198,"344328"
118,"spotify:track:0087fDVeNhuyMtST91RMjv","Silent Sanctuary","Kundiman","Universal Records",80,122,68,"342940"
119,"spotify:track:3FuZUeJbuejOfpbvuqp8QL","Arthur Miguel","Dito, Sa Ilalim Ng Buwan","Warner Music Philippines",58,123,26,"342400"
120,"spotify:track:0ug5NqcwcFR2xrfTkc7k8e","Taylor Swift","Style","Big Machine Records, LLC",94,133,39,"342162"
121,"spotify:track:6I2tqFhk8tq69iursYxuxd","SEVENTEEN","HOT","PLEDIS Entertainment",41,107,7,"340799"
122,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",24,118,43,"340282"
123,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",38,138,19,"339713"
124,"spotify:track:4CnA1w7WulFrRPehCWDULz","Alfie Castley","Teenage Mona Lisa","Alfie Castley",30,124,25,"339166"
125,"spotify:track:20JlaQj9irFjFb8X0SKKS7","Moira Dela Torre","Before It Sinks In","Star Music",80,134,39,"337071"
126,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",3,117,268,"333921"
127,"spotify:track:0WOvSEVpUGkNufX0w0M06F","LANY","13","Polydor Records",15,119,179,"333392"
128,"spotify:track:1X4l4i472kW5ofFP8Xo0x0","I Belong to the Zoo","Sana - Single Version","I Belong to the Zoo",1,126,208,"333291"
129,"spotify:track:0dJPIIlTmVM0lambbFgAYq","December Avenue","Eroplanong Papel","Tower of Doom Music",89,113,48,"330243"
130,"spotify:track:3hUxzQpSfdDqwM3ZTFQY0K","Taylor Swift","august","Taylor Swift",6,173,14,"329693"
131,"spotify:track:69xohKu8C1fsflYAiSNbwM","BTS","Run BTS","BIGHIT MUSIC",12,86,5,"326399"
132,"spotify:track:00mBzIWv5gHOYxwuEJXjOG","December Avenue","Sa Ngalan Ng Pag-Ibig","Tower of Doom Music",2,128,229,"323662"
133,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",13,139,42,"323562"
134,"spotify:track:0kn2gu8Pd03DiYHzRvX2Xk","Conan Gray","Wish You Were Sober","Republic Records",112,159,18,"322180"
135,"spotify:track:22Nd3GuO7sHopPjdKccRcq","mrld","An Art Gallery Could Never Be As Unique As You","O/C Records",129,145,11,"321594"
136,"spotify:track:2BgD4nRyx9EZ5o8YEnjRSV","December Avenue, Moira Dela Torre","Kung 'Di Rin Lang Ikaw","Tower of Doom Music",1,131,208,"318154"
137,"spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq","Charlie Puth","Cheating on You","Artist Partner",13,140,62,"317697"
138,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",1,136,290,"315910"
139,"spotify:track:1RMJOxR6GRPsBHL8qeC2ux","Daniel Caesar, H.E.R.","Best Part (feat. H.E.R.)","Golden Child Recordings",12,144,238,"313631"
140,"spotify:track:5elW2CKSoqjYoJ32AGDxf1","ENHYPEN","Polaroid Love","BELIFT LAB",15,129,27,"310833"
141,"spotify:track:6FIEuf1JIzmCtach0gXpeG","Up Dharma Down","Tadhana","Viva Records",28,148,278,"310462"
142,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",2,135,61,"309700"
143,"spotify:track:7vu53hQrIoH7UGeh6qcct1","Zack Tabudlo","As You Are","Universal Music Philippines Inc.",120,142,11,"309284"
144,"spotify:track:6LJ1p1h5EcMK4VPeCLDSoF","Shanti Dope","Nadarang","Universal Records",3,151,123,"307968"
145,"spotify:track:1pi3VCMlGVaXvrjlVOkBPN","Music Hero","KLWKN","Tape Inc.",6,162,112,"306728"
146,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,137,99,"304958"
147,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",147,180,2,"304929"
148,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",48,130,11,"304180"
149,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",80,146,103,"303576"
150,"spotify:track:4y5bvROuBDPr5fuwXbIBZR","Taylor Swift","Paper Rings","Taylor Swift",30,163,28,"301275"
151,"spotify:track:2GThBgzZoZfz0lx1JjBwfe","New West","Those Eyes","199x",151,169,4,"300012"
152,"spotify:track:1NUw61RX4Wtmxw7CLiP4kP","Moira Dela Torre","Paubaya","Star Music",1,143,79,"297449"
153,"spotify:track:65sEZZaxTjLMD8vNgPoMz5","Magnus Haven","Imahe","Warner Music Philippines",1,153,148,"295718"
154,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",24,150,44,"295067"
155,"spotify:track:5SCueETKJMI9LrMjrvlbjf","NAYEON, Wonstein","LOVE COUNTDOWN (Feat. Wonstein)","Republic Records – NAYEON (TWICE)",47,101,3,"294147"
156,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",54,149,130,"293504"
157,"spotify:track:7BqBn9nzAq8spo5e7cZ0dJ","Bruno Mars","Just the Way You Are","Atlantic Records",53,156,237,"292702"
158,"spotify:track:0PQ84nbR1Owkr7RtGBmZI7","Arthur Miguel","Crazier","Warner Music Philippines",39,154,53,"292203"
159,"spotify:track:2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","2002","Atlantic Records UK",4,157,221,"289359"
160,"spotify:track:3U8MbjNAP56IrzpbEFn1qN","Al James","Pa-umaga","ProducedbyJimP",53,141,63,"288916"
161,"spotify:track:6084YrOaMYkSSlPxDmzKGV","Alisson Shore, Kiyo","Urong Sulong","LABRYNTH",81,165,114,"287449"
162,"spotify:track:2v6jmF6VQWS96x6tSg05IC","Arthur Nery","TAKE ALL THE LOVE","Viva Records",65,147,30,"287266"
163,"spotify:track:2bOIWTTDL1XmHcaPWaCdek","Ric Segreto","Don't Know What to Say - Don't Know What to Do","Vicor Music Corporation",163,167,7,"286535"
164,"spotify:track:68EkhVWIeULhHxcbi1QhzK","AJR","World's Smallest Violin","Black Butter",164,-1,1,"285764"
165,"spotify:track:3bI34Ts8OMPfIpoPqzyZgM","ENHYPEN","TFW (That Feeling When)","BELIFT LAB",125,125,2,"284018"
166,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",4,161,90,"284016"
167,"spotify:track:4JzCFEc3O2UEdjKzevvFH5","BTS","For Youth","BIGHIT MUSIC",21,115,5,"280791"
168,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",9,164,66,"279276"
169,"spotify:track:5nMKJJ5Rl6X1yn58aVeICO","December Avenue","Bulong","Tower of Doom Music",8,158,130,"279245"
170,"spotify:track:0Ryd8975WihbObpp5cPW1t","Ariana Grande, Social House","boyfriend (with Social House)","Republic Records",13,186,24,"277400"
171,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",85,160,198,"276644"
172,"spotify:track:4Yp8lnGcIde2SWAqrMM3v9","The Itchyworms","Akin Ka Na Lang","Universal Records",97,172,22,"275223"
173,"spotify:track:396FqjKmViUZ92Wmm4rx3i","aespa","Illusion","Warner Records",173,-1,1,"273290"
174,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",43,179,43,"272780"
175,"spotify:track:1Hu42ZLWG9dHaVOPiWyEmE","Maximillian","Beautiful Scars","Universal Music A/S",1,191,106,"272430"
176,"spotify:track:6jjYDGxVJsWS0a5wlVF5vS","BTS","Butter","BIGHIT MUSIC",1,155,60,"272113"
177,"spotify:track:1Ov37jtRQ2YNAe8HzfczkL","Taylor Swift","Wildest Dreams (Taylor's Version)","Taylor Swift",12,183,42,"271350"
178,"spotify:track:5Z2DNRAhs6r4VdINVkRhYY","ENHYPEN","SHOUT OUT","BELIFT LAB",121,121,2,"270114"
179,"spotify:track:573EXMFHsEKPRSy08G91Sr","Katharine McPhee, Jason Reeves","Terrified","KATHARINE MCPHEE",105,184,90,"269805"
180,"spotify:track:4j5ffIFh7bFT7GZciP1TCy","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)","Warner Music Nashville",2,170,145,"266860"
181,"spotify:track:135ggzbjOogZ75IQ0LQi8r","Eraserheads","Ang Huling El Bimbo","Musiko",43,171,278,"266801"
182,"spotify:track:2Mo4pOpCYXOu33856sMQLh","Ben&Ben","Make It With You","Star Music",1,177,135,"265495"
183,"spotify:track:5ZpSUdy5wL5Hvwsqz6JCAt","Stephen Speaks","Passenger Seat","Rippley Records",75,190,72,"265411"
184,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",184,-1,1,"265311"
185,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",185,193,2,"263047"
186,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",2,175,69,"262457"
187,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",7,176,90,"261985"
188,"spotify:track:0VE4kBnHJUgtMf0dy6DRmW","Taylor Swift","Getaway Car","Big Machine Records, LLC",163,-1,6,"261905"
189,"spotify:track:0SzvXb3BAWgTHACbIXGNPa","Kamikazee","Halik","Universal Records",118,166,46,"261644"
190,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",91,174,37,"261337"
191,"spotify:track:3nqqDo8CcCLke3ZoTgiOKf","The Script","The Man Who Can't Be Moved","Epic/Phonogenic",99,181,124,"259493"
192,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",5,188,135,"258514"
193,"spotify:track:4UG2Fm0E98LhE2dlNxiAXx","JVKE","this is what falling in love feels like","JVKE",112,-1,17,"256580"
194,"spotify:track:5UhpceEr5XmbVwyoIUIRnh","Orange & Lemons","Hanggang Kailan - Umuwi Ka Na Baby","Universal Records",48,199,180,"256466"
195,"spotify:track:1tC2PLqLeJXt0VlgOYpc6m","Munimuni","Bawat Piyesa","Marilag Records and Productions Co.",176,-1,9,"255687"
196,"spotify:track:3vGkyQlCw8LklNip0ZUELC","Join The Club","Nobela","Universal Music Philippines Inc.",31,196,125,"254521"
197,"spotify:track:2ouguQxJZn4jXisuNREqe5","aespa","Life's Too Short (English Version)","Warner Records",120,168,3,"254214"
198,"spotify:track:6wBpO4Xc4YgShnENGSFA1M","LE SSERAFIM","Sour Grapes","SOURCE MUSIC",198,-1,1,"253303"
199,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",10,178,41,"252479"
200,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",22,-1,94,"252036"
