,lval,op,rval,Estimate,Std. Err,z-value,p-value
62,unpleasant_pleasant,~~,unpleasant_pleasant,0.05229408533841215,0.012801268162009175,4.085070687724696,4.406340016616106e-05
63,danceability,~~,danceability,0.507331138412835,0.14642866920804873,3.4646981438350997,0.0005308269338915039
64,stream9,~~,stream9,0.5425862258439764,0.1128805435255209,4.80672938748295,1.5341943202518138e-06
65,unimaginative_creative,~~,unimaginative_creative,0.27819404561863464,0.057117480710169914,4.870558752851838,1.112831041982787e-06
66,stream2,~~,stream2,0.5557696110079874,0.1159483991007589,4.793249543016386,1.6410129339838875e-06
67,listen_similar,~~,listen_similar,0.13890444309529823,0.02961871412465791,4.689752651178364,2.735355016936225e-06
68,stream5,~~,stream5,0.12459454754464201,0.030774923842975,4.048573708137207,5.153070597319065e-05
69,stream3,~~,stream3,0.4751656123791227,0.0997745425934943,4.762393292147681,1.9131036543829083e-06
70,liveness,~~,liveness,0.9792781633237206,0.1971243605531001,4.9678190994306926,6.771008158601433e-07
71,share_friends,~~,share_friends,0.09711030903403875,0.021420966602193413,4.533423296573445,5.803534691706247e-06
72,speechiness,~~,speechiness,0.8368587249966717,0.17802200858380127,4.700872277811829,2.590525142842637e-06
73,tasteless_tasteful,~~,tasteless_tasteful,0.07796584567972165,0.01769822149601962,4.405292683948559,1.0564114350408715e-05
74,stream8,~~,stream8,0.423810357372349,0.08924894384458525,4.748631626449359,2.0479758005009785e-06
75,key,~~,key,47.07650534910877,9.415515179351246,4.999886299620141,5.736413211110403e-07
76,chart_history,~~,chart_history,0.998393910130027,0.19968203486963101,4.999918549392094,5.735453814104119e-07
77,dull_exciting,~~,dull_exciting,0.5389075458538584,0.10870827373700348,4.9573737795954065,7.145243186013062e-07
78,untalented_talented,~~,untalented_talented,0.1805405993859863,0.03782397987409595,4.773178284838761,1.813411252271635e-06
79,bad_good,~~,bad_good,0.04625444695879816,0.01168447209861167,3.958625307542598,7.538238870763436e-05
80,loudness,~~,loudness,0.726730765200721,0.16451480471877958,4.41741864167527,9.98866493406858e-06
81,song_familiarity,~~,song_familiarity,0.8363795946304607,0.16760237233974046,4.990261074169505,6.029774080040795e-07
